# E [MeV/fm^3] | P [MeV/fm^3] | n_B [1/fm^3]
9.148831935233318679e-15 3.026320328617364200e-21 9.834264032125496760e-18
1.042646233155202131e-14 3.448946879888489596e-21 1.120761472234761235e-17
1.186248711592315711e-14 3.923969264495346594e-21 1.275122673602481833e-17
1.347412710153861012e-14 4.457084194582551558e-21 1.448361107270218036e-17
1.528021963505924157e-14 5.054523183727595598e-21 1.642501637636578279e-17
1.730134696361080249e-14 5.723095025820376189e-21 1.859756691971667607e-17
1.955997298669374595e-14 6.470231051078104134e-21 2.102540960155789113e-17
2.208058882558324859e-14 7.304033302963374861e-21 2.373487042227965301e-17
2.488986765932347320e-14 8.233325785359729731e-21 2.675462092019370776e-17
2.801682929336159650e-14 9.267708935101566343e-21 3.011585506967850964e-17
3.149301494423122590e-14 1.041761748085973970e-20 3.385247716076212219e-17
3.535267274148335879e-14 1.169438185545382834e-20 3.800130119889071377e-17
3.963295446628495464e-14 1.311029333490408970e-20 4.260226238321778116e-17
4.437412406476046966e-14 1.467867308395393862e-20 4.769864124180240559e-17
4.961977849325201412e-14 1.641394529439594733e-20 5.333730102263551469e-17
5.541708147221679591e-14 1.833171460932540337e-20 5.956893896042094857e-17
6.181701074547999633e-14 2.044884803343527729e-20 6.644835206053571012e-17
6.887461946201299540e-14 2.278356153666018515e-20 7.403471806357781620e-17
7.664931231832538503e-14 2.535551156588645013e-20 8.239189227639556268e-17
8.520513712093937758e-14 2.818589168707719718e-20 9.158872097847514510e-17
9.461109245027611788e-14 3.129753458803025911e-20 1.016993721360603728e-16
1.049414521296128848e-13 3.471501968009909543e-20 1.128036841803828931e-16
1.162761072255880269e-13 3.846478654557996011e-20 1.249875336309066907e-16
1.287009263300372331e-13 4.257525448611504376e-20 1.383432223695449700e-16
1.423081348967390317e-13 4.707694843639447417e-20 1.529698853973836222e-16
1.571967144309472152e-13 5.200263151668060158e-20 1.689739199315663379e-16
1.734728223543822451e-13 5.738744450724045720e-20 1.864694367266482515e-16
1.912502333936694304e-13 6.326905253768112851e-20 2.055787345319372810e-16
2.106508033660267184e-13 6.968779929445680098e-20 2.264327986240911951e-16
2.318049562623503713e-13 7.668686906048173867e-20 2.491718243825592901e-16
2.548521955547091509e-13 8.431245691186676390e-20 2.739457669043289780e-16
2.799416406826553112e-13 9.261394740833012521e-20 3.009149176838927903e-16
3.072325897006866292e-13 1.016441021258428573e-19 3.302505094143649965e-16
3.368951090976675678e-13 1.114592563925983371e-19 3.621353499962853552e-16
3.691106518280183142e-13 1.221195256024736960e-19 3.967644868718252223e-16
4.040727046240653446e-13 1.336890214938338167e-19 4.343459028339038628e-16
4.419874656890434077e-13 1.462360787958476699e-19 4.751012444920830727e-16
4.830745539009348788e-13 1.598334926595037735e-19 5.192665846100984752e-16
5.275677506885606681e-13 1.745587673062784844e-19 5.670932195634555404e-16
5.757157757731729272e-13 1.904943763439897189e-19 6.188485031997378272e-16
6.277830980011693942e-13 2.077280352168230522e-19 6.748167184190758946e-16
6.840507825265304709e-13 2.263529862749184456e-19 7.352999878276659388e-16
7.448173756351439996e-13 2.464682969683481347e-19 8.006192248533196202e-16
8.103998285373172861e-13 2.681791716908540189e-19 8.711151267487079373e-16
8.811344614895403712e-13 2.915972778204791001e-19 9.471492109453345839e-16
9.573779696418840136e-13 3.168410865272866074e-19 1.029104896259241904e-15
1.039508472043406083e-12 3.440362289428578391e-19 1.117388630488137908e-15
1.127926605274473229e-12 3.733158683122820998e-19 1.212431065978899535e-15
1.223056663212108130e-12 4.048210887770639090e-19 1.314688284784404101e-15
1.325347784472262824e-12 4.387013014668822357e-19 1.424643075069259671e-15
1.435275189111381324e-12 4.751146686096402981e-19 1.542806260465348260e-15
1.553341466208611729e-12 5.142285464028396209e-19 1.669718084120016384e-15
1.680077913989838367e-12 5.562199474252971737e-19 1.805949649222539075e-15
1.816045934194942508e-12 6.012760234066384866e-19 1.952104417837737683e-15
1.961838482430758906e-12 6.495945692132068341e-19 2.108819769919769948e-15
2.118081576293827102e-12 7.013845489531575556e-19 2.276768624423847912e-15
2.285435863089325431e-12 7.568666451508439171e-19 2.456661124479123981e-15
2.464598249015605815e-12 8.162738319914273673e-19 2.649246388632193747e-15
2.656303591727241444e-12 8.798519736911798612e-19 2.855314330217486048e-15
2.861326458234028303e-12 9.478604491076405716e-19 3.075697546958598363e-15
3.080482950138171376e-12 1.020572803766795814e-18 3.311273282952834622e-15
3.314632598257665481e-12 1.098277430552282742e-18 3.562965465240404986e-15
3.564680328730239129e-12 1.181278280374611959e-18 3.831746817209543953e-15
3.831578502739242182e-12 1.269895604216927026e-18 4.118641051139395207e-15
4.116329032050666946e-12 1.364466728038433641e-18 4.424725142233845532e-15
4.419985572598966808e-12 1.465346862107713683e-18 4.751131686551639749e-15
4.743655798408376065e-12 1.572909946436241744e-18 5.099051345290791140e-15
5.088503758186563831e-12 1.687549534088194632e-18 5.469735377939217296e-15
5.455752316977824888e-12 1.809679714256490088e-18 5.864498266857650736e-15
5.846685685314499495e-12 1.939736077117748562e-18 6.284720435916225667e-15
6.262652038357296108e-12 2.078176722611111091e-18 6.731851065862039319e-15
6.705066227568040843e-12 2.225483315428335634e-18 7.207411009151760666e-15
7.175412587511949586e-12 2.382162188656148259e-18 7.712995807040983993e-15
7.675247840440585072e-12 2.548745498677121764e-18 8.250278811780127588e-15
8.206204101362157507e-12 2.725792434113700072e-18 8.821014416826279386e-15
8.769991986361060963e-12 2.913890481791688973e-18 9.427041398039915718e-15
9.368403826985560761e-12 3.113656752906303945e-18 1.007028636889650868e-14
1.000331699357961605e-11 3.325739372796276799e-18 1.075276735280454909e-14
1.067669733049299263e-11 3.550818937971017667e-18 1.147659747568395505e-14
1.139060270616265984e-11 3.789610044293496720e-18 1.224398878202216586e-14
1.214718668111833688e-11 4.042862890498799987e-18 1.305725617768941397e-14
1.294870229702490120e-11 4.311364961526340931e-18 1.391882150285926556e-14
1.379750598993654486e-11 4.595942796464481117e-18 1.483121773844703269e-14
1.469606163099865444e-11 4.897463846250699294e-18 1.579709334954465121e-14
1.564694469789685397e-11 5.216838426640749414e-18 1.681921676939856158e-14
1.665284658041602778e-11 5.555021772357800903e-18 1.790048102754544188e-14
1.771657902353660104e-11 5.913016198759547806e-18 1.904390852578987629e-14
1.884107871156091412e-11 6.291873377819365867e-18 2.025265596577846328e-14
2.002941199682793110e-11 6.692696735709003038e-18 2.153001943199528052e-14
2.128477977664246765e-11 7.116643979797616991e-18 2.287943963407655957e-14
2.261052252211199291e-11 7.564929763446574216e-18 2.430450731241436469e-14
2.401012546265303872e-11 8.038828497584856004e-18 2.580896881109322592e-14
2.548722392999880750e-11 8.539677318698047490e-18 2.739673182227835674e-14
2.704560886560947295e-11 9.068879223557500385e-18 2.907187130624947301e-14
2.868923249545831270e-11 9.627906381758679034e-18 3.083863559135079387e-14
3.042221417623856672e-11 1.021830363793120106e-17 3.270145265820552685e-14
3.224884641710829691e-11 1.084169221633122492e-17 3.466493661262041312e-14
3.417360108116541849e-11 1.149977364143322549e-17 3.673389435168689959e-14
3.620113577091880936e-11 1.219433388910521135e-17 3.891333242766409090e-14
3.833630040209677720e-11 1.292724778398376673e-17 4.120846411431069168e-14
4.058414397021136969e-11 1.370048365976605624e-17 4.362471668041500791e-14
4.294992151437349187e-11 1.451610830030901600e-17 4.616773887535509595e-14
4.543910128293258377e-11 1.537629218067582801e-17 4.884340863160566333e-14
4.805737210559274102e-11 1.628331502859947174e-17 5.165784098919190656e-14
5.081065097673858052e-11 1.723957172824908170e-17 5.461739624717876704e-14
5.370509085478382076e-11 1.824757858968879218e-17 5.772868834736880968e-14
5.674708868243756694e-11 1.930998000901740761e-17 6.099859349547105134e-14
5.994329363286660315e-11 2.042955554587449307e-17 6.443425902509185388e-14
6.330061558681482870e-11 2.160922744679906207e-17 6.804311250998856716e-14
6.682623384582640760e-11 2.285206864483591248e-17 7.183287113011798899e-14
7.052760608680423203e-11 2.416131126780757557e-17 7.581155129710368379e-14
7.441247756322082309e-11 2.554035568980964611e-17 7.998747854483765924e-14
7.848889055838886461e-11 2.699278016275338843e-17 8.436929769102905618e-14
8.276519409628389454e-11 2.852235106717108327e-17 8.896598327560391395e-14
8.725005391550285549e-11 3.013303382402774726e-17 9.378685028195854859e-14
9.195246271203198147e-11 3.182900451194834689e-17 9.884156514716506957e-14
9.688175065658831911e-11 3.361466223707977020e-17 1.041401570673258217e-13
1.020475961923927310e-10 3.549464230576600916e-17 1.096930296043736417e-13
1.074600371193228310e-10 3.747383025332606671e-17 1.155109726007120825e-13
1.131294819704920630e-10 3.955737678549685843e-17 1.216051744081957062e-13
1.190667216873929532e-10 4.175071369253335184e-17 1.279872344380484513e-13
1.252829415998407138e-10 4.405957079955870817e-17 1.346691760384237286e-13
1.317897337170496685e-10 4.648999402052449497e-17 1.416634597064140492e-13
1.385991093362739292e-10 4.904836458708093602e-17 1.489829966414232343e-13
1.457235119755411482e-10 5.174141952777203620e-17 1.566411626469208291e-13
1.531758306371118443e-10 5.457627347726066341e-17 1.646518123877073504e-13
1.609694134083923079e-10 5.756044189975388756e-17 1.730292940099239300e-13
1.691180814071381202e-10 6.070186581544252473e-17 1.817884641311563168e-13
1.776361430778834456e-10 6.400893812358299399e-17 1.909447032080878096e-13
1.865384088466369037e-10 6.749053162083650168e-17 2.005139312892713824e-13
1.958402061409916641e-10 7.115602881863345685e-17 2.105126241607037758e-13
2.055573947829011371e-10 7.501535366864124476e-17 2.209578298919984282e-13
2.157063827614819373e-10 7.907900531087733950e-17 2.318671857910693838e-13
2.263041423933126293e-10 8.335809396461182618e-17 2.432589357753574105e-13
2.373682268778031099e-10 8.786437908792935015e-17 2.551519481677407131e-13
2.489167872553291919e-10 9.261030993766389918e-17 2.675657339254018928e-13
2.609685897759278405e-10 9.760906866734269092e-17 2.805204653100328735e-13
2.735430336864682005e-10 1.028746161067738129e-16 2.940369950078868109e-13
2.866601694443248313e-10 1.084217403729442993e-16 3.081368757083062172e-13
3.003407173656943650e-10 1.142661084679358724e-16 3.228423801494799946e-13
3.146060867168158380e-10 1.204243210255754360e-16 3.381765216403097564e-13
3.294783952564636460e-10 1.269139703744696837e-16 3.541630750673837518e-13
3.449804892382126087e-10 1.337537020908900815e-16 3.708265983961962037e-13
3.611359638810826308e-10 1.409632802205995810e-16 3.881924546758665490e-13
3.779691843172974699e-10 1.485636563541041736e-16 4.062868345567490276e-13
3.955053070260094776e-10 1.565770427448764886e-16 4.251367793304519142e-13
4.137703017619703417e-10 1.650269896647723909e-16 4.447702045019175555e-13
4.327909739882412325e-10 1.739384671950301725e-16 4.652159239033472095e-13
4.525949878221774116e-10 1.833379516548244457e-16 4.865036743598930664e-13
4.732108895040249831e-10 1.932535168721994870e-16 5.086641409171630223e-13
4.946681313976199268e-10 2.037149305042269097e-16 5.317289826407408386e-13
5.169970965327871381e-10 2.147537556142425534e-16 5.557308589980421093e-13
5.402291236991790102e-10 2.264034577138776543e-16 5.807034568329784734e-13
5.643965331014166012e-10 2.386995174761134906e-16 6.066815179440380687e-13
5.895326525855323446e-10 2.516795493225555524e-16 6.337008672765315351e-13
6.156718444468461818e-10 2.653834260833237581e-16 6.617984417399033280e-13
6.428495328295314306e-10 2.798534099211180796e-16 6.910123196611337161e-13
6.711022317282800453e-10 2.951342897019078958e-16 7.213817508854305080e-13
7.004675736025954156e-10 3.112735249829439237e-16 7.529471875355299213e-13
7.309843386143869546e-10 3.283213967741204411e-16 7.857503154410894767e-13
7.626924844996777240e-10 3.463311652107123765e-16 8.198340862497992910e-13
7.956331770853766603e-10 3.653592342537779875e-16 8.552427502319915180e-13
8.298488214622051006e-10 3.854653235085968621e-16 8.920218897906769278e-13
8.653830938250191993e-10 4.067126472209123740e-16 9.302184536890978627e-13
9.022809739918860477e-10 4.291681004748889176e-16 9.698807920080226139e-13
9.405887786134609350e-10 4.529024525750351432e-16 1.011058691845192667e-12
9.803541950843126630e-10 4.779905475461415617e-16 1.053803413769463710e-12
1.021626316168019082e-09 5.045115116298762764e-16 1.098167729042351131e-12
1.064455675347993570e-09 5.325489675932590714e-16 1.144205957619853218e-12
1.108894282916150724e-09 5.621912555918925343e-16 1.191974006947581958e-12
1.154995662811677214e-09 5.935316602486723269e-16 1.241529411562393124e-12
1.202814890222315722e-09 6.266686435156340916e-16 1.292931373513877346e-12
1.252408629960728895e-09 6.617060827815135667e-16 1.346240803619229800e-12
1.303835175628657917e-09 6.987535135692446750e-16 1.401520363565189593e-12
1.357154489581775370e-09 7.379263760346693757e-16 1.458834508870921903e-12
1.412428243708202161e-09 7.793462643286081895e-16 1.518249532725824559e-12
1.469719861033955256e-09 8.231411777177407810e-16 1.579833610716516618e-12
1.529094558168607427e-09 8.694457721734117128e-16 1.643656846457334762e-12
1.590619388604704718e-09 9.184016109299064742e-16 1.709791318138896777e-12
1.654363286884582046e-09 9.701574122826313926e-16 1.778311126009447281e-12
1.720397113648425596e-09 1.024869292639844682e-15 1.849292440803880013e-12
1.788793701577562389e-09 1.082701002556605738e-15 1.922813553135510499e-12
1.859627902247134642e-09 1.143824153163790715e-15 1.998954923865843388e-12
1.932976633902489816e-09 1.208418430055466100e-15 2.077799235467777033e-12
2.008918930173754372e-09 1.276671791311455192e-15 2.159431444397844426e-12
2.087535989743271814e-09 1.348780645905175764e-15 2.243938834493298604e-12
2.168911226980715500e-09 1.424950008276076833e-15 2.331411071410020262e-12
2.253130323560863885e-09 1.505393624327195257e-15 2.421940258117409936e-12
2.340281281079220087e-09 1.590334063537234754e-15 2.515620991466622956e-12
2.430454474680826775e-09 1.680002771248352443e-15 2.612550419848715825e-12
2.523742707717713242e-09 1.774640074500351641e-15 2.712828301959366397e-12
2.620241267450764713e-09 1.874495134024064752e-15 2.816557066687190065e-12
2.720047981811801021e-09 1.979825834174795511e-15 2.923841874142705713e-12
2.823263277241921096e-09 2.090898601674954805e-15 3.034790677845285851e-12
2.929990237622325128e-09 2.207988143036040600e-15 3.149514288085604723e-12
3.040334664314014965e-09 2.331377089436612267e-15 3.268126436481292838e-12
3.154405137322927896e-09 2.461355536636580536e-15 3.390743841743702653e-12
3.272313077607259634e-09 2.598220466200327360e-15 3.517486276673896965e-12
3.394172810543913006e-09 2.742275032872323186e-15 3.648476636406174705e-12
3.520101630571177205e-09 2.893827701388814028e-15 3.783841007917645527e-12
3.650219867024926097e-09 3.053191214306756922e-15 3.923708740822573007e-12
3.784650951185829632e-09 3.220681370574678715e-15 4.068212519470423553e-12
3.923521484555218378e-09 3.396615592546541181e-15 4.217488436366740692e-12
4.066961308377461270e-09 3.581311256935361743e-15 4.371676066936203913e-12
4.215103574426902341e-09 3.775083762803363081e-15 4.530918545647457825e-12
4.368084817077489048e-09 3.978244307073468575e-15 4.695362643519372523e-12
4.526045026673616506e-09 4.191097335206631357e-15 4.865158847028879103e-12
4.689127724220686279e-09 4.413937631600927461e-15 5.040461438440462890e-12
4.857480037414164163e-09 4.647047010912915785e-15 5.221428577577770127e-12
5.031252778026136488e-09 4.890690567857116637e-15 5.408222385057976955e-12
5.210600520668457079e-09 5.145112439082872731e-15 5.601009027009758511e-12
5.395681682951863253e-09 5.410531026434545720e-15 5.799958801295955307e-12
5.586658607060554996e-09 5.687133626244068276e-15 6.005246225262234354e-12
5.783697642761951543e-09 5.975070404256104370e-15 6.217050125033270312e-12
5.986969289466180229e-09 6.277769577098075295e-15 6.435553726378215083e-12
6.196648377258452052e-09 6.607842981738880533e-15 6.660944747167435108e-12
6.412913819026398899e-09 6.967923012579642294e-15 6.893415491442728263e-12
6.635948862508555810e-09 7.359664511192663162e-15 7.133162945123477824e-12
6.865941198503440373e-09 7.784762772562215686e-15 7.380388873371402922e-12
7.103083052559071803e-09 8.244949249397198382e-15 7.635299919636904167e-12
7.347571278197704974e-09 8.741986401507732238e-15 7.898107706409967609e-12
7.599607451692899566e-09 9.277661592280340377e-15 8.169028937699253361e-12
7.859397968415455533e-09 9.853779925086436046e-15 8.448285503262850650e-12
8.127154140764765946e-09 1.047215590249106664e-14 8.736104584614597858e-12
8.403092297701809871e-09 1.113460378033287883e-14 9.032718762830110091e-12
8.687433885899597683e-09 1.184292647705942472e-14 9.338366128176851470e-12
8.980405572526799293e-09 1.259890288605632809e-14 9.653290391592873695e-12
9.282239349679526440e-09 1.340427342503188552e-14 9.977740998039065389e-12
9.593172640476199654e-09 1.426072364173309868e-14 1.031197324175002489e-11
9.913448406829591740e-09 1.516986567929121371e-14 1.065624838340890831e-11
1.024331525890988816e-08 1.613321738723641471e-14 1.101083376927185827e-11
1.058302756631177591e-08 1.715217884558650506e-14 1.137600295226789506e-11
1.093284557093809422e-08 1.822800604930211613e-14 1.175203581510036997e-11
1.129303550161168566e-08 1.936178147870205260e-14 1.213921869537634886e-11
1.166386969042654006e-08 2.055438125803096994e-14 1.253784451279069784e-11
1.204562669084791083e-08 2.180643857914183417e-14 1.294821289839143448e-11
1.243859139757095785e-08 2.311830304006925846e-14 1.337063032595395991e-11
1.284305516814555484e-08 2.448999551897761022e-14 1.380541024549125697e-11
1.325931594637431561e-08 2.592115817242638436e-14 1.425287321892788793e-11
1.368767838748942587e-08 2.741099911293743882e-14 1.471334705796574447e-11
1.412845398511249762e-08 2.895823128430410730e-14 1.518716696416976147e-11
1.458196120000027497e-08 3.056100501376675254e-14 1.567467567130212253e-11
1.504852668238615596e-08 3.222815168614311564e-14 1.617622358993372284e-11
1.552848632078908662e-08 3.399036957906277826e-14 1.669216895436195213e-11
1.602218087700254187e-08 3.585385455990423878e-14 1.722287797186412706e-11
1.652995850334407098e-08 3.782347102388108825e-14 1.776872497431618526e-11
1.705217503149108253e-08 3.990424721715398671e-14 1.833009257220653249e-11
1.758919411515858124e-08 4.210137447631989170e-14 1.890737181107520914e-11
1.814138737477585963e-08 4.442020565678347886e-14 1.950096233040883332e-11
1.870913454416619758e-08 4.686625265136603983e-14 2.011127252502219416e-11
1.929282361923128034e-08 4.944518289161471742e-14 2.073871970895714640e-11
1.989285100864112606e-08 5.216281471469670903e-14 2.138373028193064622e-11
2.050962168652744784e-08 5.502511146843588268e-14 2.204673989836316725e-11
2.114354934717686736e-08 5.803817421593350584e-14 2.272819363901954047e-11
2.179505656171770980e-08 6.120823288924789973e-14 2.342854618529439700e-11
2.246457493679180066e-08 6.454163572873208209e-14 2.414826199617472616e-11
2.315254527519993202e-08 6.804483683078186341e-14 2.488781548791230944e-11
2.385941773850686348e-08 7.172438161186255212e-14 2.564769121643917911e-11
2.458565201158823211e-08 7.558688998068421798e-14 2.642838406255946334e-11
2.533171746909904933e-08 7.963903699321788374e-14 2.723039941995132862e-11
2.609809334383904859e-08 8.388753074679340117e-14 2.805425338601303731e-11
2.688526889698691543e-08 8.833908724972097437e-14 2.890047295558742897e-11
2.769374359017084838e-08 9.300040198163265329e-14 2.976959621759946036e-11
2.852402725933851585e-08 9.787811783695360200e-14 3.066217255464168145e-11
2.937664029038494034e-08 1.029787891194844231e-13 3.157876284554321292e-11
3.025211379649073428e-08 1.083088412298855994e-13 3.251993967095703791e-11
3.115098979711905454e-08 1.138745256598082446e-13 3.348628752200245949e-11
3.207382139861222173e-08 1.196818698763583392e-13 3.447840301199827003e-11
3.302117297632353049e-08 1.257366216484084984e-13 3.549689509132330304e-11
3.399362035821244808e-08 1.320441873318325303e-13 3.654238526544133859e-11
3.499175100982440756e-08 1.386095635938801735e-13 3.761550781612738518e-11
3.601616422056833473e-08 1.454372620174881097e-13 3.871691002593294874e-11
3.706747128692417704e-08 1.525318010829915801e-13 3.984725240592802908e-11
3.814629583023732383e-08 1.599547608762381090e-13 4.100720892675803617e-11
3.925327587559708115e-08 1.677571426748611705e-13 4.219746725305414828e-11
4.038906305331181243e-08 1.759554188556133497e-13 4.341872898123586032e-11
4.155432224832251780e-08 1.845665717656211970e-13 4.467170988074496810e-11
4.274973184226266872e-08 1.936080925151758355e-13 4.595714013875037021e-11
4.397598396029714150e-08 2.030979777936429597e-13 4.727576460836361825e-11
4.523378472290445492e-08 2.130547244866572475e-13 4.862834306040563091e-11
4.652385450277601334e-08 2.234973218544533170e-13 5.001565043876419925e-11
4.784692818701723337e-08 2.344452410115950617e-13 5.143847711938445612e-11
4.920375544484554383e-08 2.459184214273569782e-13 5.289762917293251232e-11
5.059510100099230557e-08 2.579372541435520473e-13 5.439392863117423872e-11
5.202174491502856873e-08 2.705225613825532664e-13 5.592821375711105745e-11
5.348448286684707198e-08 2.836955721925505288e-13 5.750133931891500601e-11
5.498412644854799626e-08 2.974778937495907582e-13 5.911417686770566111e-11
5.652150346299031188e-08 3.118914779065731667e-13 6.076761501921198085e-11
5.809745822928720095e-08 3.269585825479861205e-13 6.246255973936235657e-11
5.971285189554068670e-08 3.427017272756496766e-13 6.419993463384663092e-11
6.136856275912880550e-08 3.591436429149390639e-13 6.598068124169405837e-11
6.306548659487865568e-08 3.763072142927723568e-13 6.780575933291172091e-11
6.480453699147807258e-08 3.942154156978860923e-13 6.967614721022829277e-11
6.658664569650175443e-08 4.128912383904585946e-13 7.159284201498793841e-11
6.841276297045026876e-08 4.323576094817918451e-13 7.355686003724082073e-11
7.028385795022454260e-08 4.526373014553387973e-13 7.556923703007444803e-11
7.220091902248647130e-08 4.737528315477388697e-13 7.763102852823417220e-11
7.416495420738253867e-08 4.957263501523998110e-13 7.974331017107804865e-11
7.617699155313730507e-08 5.185795173484374915e-13 8.190717802991376307e-11
7.823807954205601902e-08 5.423333665941638590e-13 8.412374893976477434e-11
8.034928750850819221e-08 5.670081545566004041e-13 8.639416083561375353e-11
8.251170606949988401e-08 5.926231959764273804e-13 8.871957309317124352e-11
8.472644756848004208e-08 6.191966823911093165e-13 9.110116687421840789e-11
8.699464653306665146e-08 6.467454834573894868e-13 9.354014547657265940e-11
8.931746014742050536e-08 6.752849295276169480e-13 9.603773468872555375e-11
9.169606874003984602e-08 7.048285740421839428e-13 9.859518314920291509e-11
9.413166092347401419e-08 7.354395244301811789e-13 1.012137627106970312e-10
9.662538077537811107e-08 7.673978632528381787e-13 1.038947688090218417e-10
9.917844856859918880e-08 8.007898957215068390e-13 1.066395208369416414e-10
1.017921166209894599e-07 8.356709716303297977e-13 1.094493625229257480e-10
